tweet_id,favorites,retweets,user_followers,user_favourites,date_time
820494788566847489,0,633,7060878,135116,2017-01-15 04:56:16
820446719150292993,0,2876,7060878,135116,2017-01-15 01:45:15
820314633777061888,3604,633,7060878,135116,2017-01-14 17:00:24
820078625395449857,21398,7003,7060878,135116,2017-01-14 01:22:35
820013781606658049,0,1320,7060878,135116,2017-01-13 21:04:55
819952236453363712,5757,1320,7060878,135116,2017-01-13 17:00:21
819924195358416896,13911,5400,7060878,135116,2017-01-13 15:08:56
819711362133872643,14547,3495,7060878,135116,2017-01-13 01:03:12
819588359383371776,10342,2197,7060878,135116,2017-01-12 16:54:26
819347104292290561,7812,1340,7060878,135116,2017-01-12 00:55:47
819238181065359361,2480,450,7060878,135116,2017-01-11 17:42:57
819227688460238848,24996,7459,7060878,135116,2017-01-11 17:01:16
819015337530290176,0,40880,7060878,135116,2017-01-11 02:57:27
819015331746349057,0,21076,7060878,135116,2017-01-11 02:57:26
819006400881917954,48780,21075,7060878,135116,2017-01-11 02:21:57
819004803107983360,93394,40880,7060878,135116,2017-01-11 02:15:36
818646164899774465,0,23278,7060878,135116,2017-01-10 02:30:30
818627210458333184,24021,8316,7060879,135116,2017-01-10 01:15:10
818614493328580609,10675,2884,7060879,135116,2017-01-10 00:24:38
818588835076603904,0,6865,7060879,135116,2017-01-09 22:42:41
818536468981415936,11823,2768,7060879,135116,2017-01-09 19:14:36
818307523543449600,0,9067,7060879,135116,2017-01-09 04:04:51
818259473185828864,11927,2543,7060879,135116,2017-01-09 00:53:55
818145370475810820,13311,2897,7060879,135116,2017-01-08 17:20:31
817908911860748288,5233,881,7060879,135116,2017-01-08 01:40:55
817827839487737858,56198,30270,7060879,135116,2017-01-07 20:18:46
817777686764523521,11576,2976,7060879,135116,2017-01-07 16:59:28
817536400337801217,12780,3393,7060879,135116,2017-01-07 01:00:41
817502432452313088,0,3796,7060879,135116,2017-01-06 22:45:43
817423860136083457,37128,16760,7060879,135116,2017-01-06 17:33:29
817415592588222464,6087,1078,7060880,135116,2017-01-06 17:00:38
817181837579653120,0,9522,7060880,135116,2017-01-06 01:31:47
817171292965273600,9450,2246,7060880,135116,2017-01-06 00:49:53
817120970343411712,13155,2924,7060880,135116,2017-01-05 21:29:55
817056546584727552,9274,1847,7060880,135116,2017-01-05 17:13:55
816829038950027264,0,5281,7060880,135116,2017-01-05 02:09:53
816816676327063552,10818,2278,7060880,135116,2017-01-05 01:20:46
816697700272001025,10618,2455,7060350,135115,2017-01-04 17:27:59
816450570814898180,33124,9067,7060880,135116,2017-01-04 01:05:59
816336735214911488,9328,2183,7060880,135116,2017-01-03 17:33:39
816091915477250048,9674,2405,7060880,135116,2017-01-03 01:20:49
816062466425819140,0,1171,7060880,135116,2017-01-02 23:23:48
816014286006976512,0,5945,7060880,135116,2017-01-02 20:12:21
815990720817401858,5417,1171,7060880,135116,2017-01-02 18:38:42
815966073409433600,24359,9522,7060880,135116,2017-01-02 17:00:46
815745968457060357,0,4619,7060880,135116,2017-01-02 02:26:09
815736392542261248,10670,2536,7060880,135116,2017-01-02 01:48:06
815639385530101762,8919,1841,7060880,135116,2017-01-01 19:22:38
815390420867969024,11209,4252,7060880,135116,2017-01-01 02:53:20
814986499976527872,8286,1445,7060880,135116,2016-12-31 00:08:17
814638523311648768,12233,3033,7060880,135116,2016-12-30 01:05:33
814578408554463233,0,6512,7060880,135116,2016-12-29 21:06:41
814530161257443328,9402,2070,7060880,135116,2016-12-29 17:54:58
814153002265309185,31187,9737,7060880,135116,2016-12-28 16:56:16
813944609378369540,0,3610,7060881,135116,2016-12-28 03:08:11
813910438903693312,10080,2106,7060881,135116,2016-12-28 00:52:25
813812741911748608,39437,15696,7060881,135116,2016-12-27 18:24:12
813800681631023104,9057,1972,7060882,135116,2016-12-27 17:36:16
813217897535406080,20295,8160,7060882,135116,2016-12-26 03:00:30
813202720496779264,9960,2014,7060882,135116,2016-12-26 02:00:11
813187593374461952,21535,4891,7060882,135116,2016-12-26 01:00:05
813172488309972993,10137,2152,7060882,135116,2016-12-26 00:00:03
813157409116065792,8405,2480,7060882,135116,2016-12-25 23:00:08
813142292504645637,9130,2640,7060882,135116,2016-12-25 22:00:04
813130366689148928,4841,496,7060882,135116,2016-12-25 21:12:41
813127251579564032,12883,3505,7060882,135116,2016-12-25 21:00:18
813112105746448384,11216,3089,7060882,135116,2016-12-25 20:00:07
813096984823349248,11422,4047,7060882,135116,2016-12-25 19:00:02
813081950185472002,10720,3102,7060882,135116,2016-12-25 18:00:17
813066809284972545,8629,2176,7060882,135116,2016-12-25 17:00:08
813051746834595840,22750,8203,7060882,135116,2016-12-25 16:00:16
812781120811126785,8218,2137,7060882,135116,2016-12-24 22:04:54
812747805718642688,0,7791,7060882,135116,2016-12-24 19:52:31
812709060537683968,7195,1605,7060882,135116,2016-12-24 17:18:34
812503143955202048,6608,1373,7060882,135116,2016-12-24 03:40:19
812466873996607488,8688,2159,7060882,135116,2016-12-24 01:16:12
812372279581671427,14871,4108,7060882,135116,2016-12-23 19:00:19
811985624773361665,7891,1579,7060882,135116,2016-12-22 17:23:53
811744202451197953,8201,1809,7060882,135116,2016-12-22 01:24:33
811647686436880384,6056,831,7060882,135116,2016-12-21 19:01:02
811627233043480576,13923,3515,7060882,135116,2016-12-21 17:39:46
811386762094317568,22722,7180,7060882,135116,2016-12-21 01:44:13
810984652412424192,5796,1604,7060882,135116,2016-12-19 23:06:23
810896069567610880,9838,2002,7060882,135116,2016-12-19 17:14:23
810657578271330305,11917,2954,7060882,135116,2016-12-19 01:26:42
810284430598270976,38572,12829,7060882,135116,2016-12-18 00:43:57
810254108431155201,15966,3756,7060882,135116,2016-12-17 22:43:27
809920764300447744,16840,4365,7060882,135116,2016-12-17 00:38:52
809808892968534016,0,5501,7060882,135116,2016-12-16 17:14:20
809448704142938112,7531,1650,7060882,135116,2016-12-15 17:23:04
809220051211603969,21680,6306,7060882,135116,2016-12-15 02:14:29
809084759137812480,14366,3935,7060882,135116,2016-12-14 17:16:53
808838249661788160,10982,3404,7060882,135116,2016-12-14 00:57:20
808733504066486276,8594,2428,7060882,135116,2016-12-13 18:01:07
808501579447930884,12276,2909,7060882,135116,2016-12-13 02:39:32
808344865868283904,46201,23277,7060882,135116,2016-12-12 16:16:49
808134635716833280,0,6696,7060882,135116,2016-12-12 02:21:26
808106460588765185,9482,2447,7060882,135116,2016-12-12 00:29:28
808001312164028416,13676,3956,7060883,135116,2016-12-11 17:31:39
807621403335917568,15849,4130,7060883,135116,2016-12-10 16:22:02
807106840509214720,122574,60821,7060883,135116,2016-12-09 06:17:20
807059379405148160,0,8240,7060883,135116,2016-12-09 03:08:45
807010152071229440,14172,4283,7060883,135116,2016-12-08 23:53:08
806629075125202948,81829,39221,7060883,135116,2016-12-07 22:38:52
806620845233815552,0,6197,7060883,135116,2016-12-07 22:06:10
806576416489959424,5262,2162,7060883,135116,2016-12-07 19:09:37
806542213899489280,11107,2664,7060883,135116,2016-12-07 16:53:43
806242860592926720,0,13139,7060883,135116,2016-12-06 21:04:11
806219024703037440,6980,1346,7060883,135116,2016-12-06 19:29:28
805958939288408065,0,6034,7060883,135116,2016-12-06 02:15:59
805932879469572096,8991,2132,7060883,135116,2016-12-06 00:32:26
805826884734976000,7160,2059,7060882,135116,2016-12-05 17:31:15
805823200554876929,0,9048,7060882,135116,2016-12-05 17:16:37
805520635690676224,6235,1854,7060882,135116,2016-12-04 21:14:20
805487436403003392,9542,2839,7060882,135116,2016-12-04 19:02:24
805207613751304193,8466,1904,7060882,135116,2016-12-04 00:30:29
804738756058218496,14951,4326,7060882,135116,2016-12-02 17:27:25
804475857670639616,6699,2260,7060882,135116,2016-12-02 00:02:45
804413760345620481,0,3610,7060882,135116,2016-12-01 19:56:00
804026241225523202,48544,18206,7060882,135116,2016-11-30 18:16:08
803773340896923648,10940,3109,7060882,135116,2016-11-30 01:31:12
803692223237865472,0,8344,7060882,135116,2016-11-29 20:08:52
803638050916102144,11969,4661,7060882,135116,2016-11-29 16:33:36
803380650405482500,8433,2083,7060882,135116,2016-11-28 23:30:47
803321560782307329,0,5992,7060882,135116,2016-11-28 19:35:59
803276597545603072,10925,2773,7060882,135116,2016-11-28 16:37:19
802952499103731712,9809,2250,7060882,135116,2016-11-27 19:09:28
802624713319034886,0,3288,7060882,135116,2016-11-26 21:26:58
802600418706604034,7750,1646,7060882,135116,2016-11-26 19:50:26
802572683846291456,9738,2819,7060882,135116,2016-11-26 18:00:13
802323869084381190,17695,6563,7060882,135116,2016-11-26 01:31:31
802265048156610565,6916,1524,7060882,135116,2016-11-25 21:37:47
802239329049477120,9874,2923,7060882,135116,2016-11-25 19:55:35
802185808107208704,0,302,7060882,135116,2016-11-25 16:22:55
801958328846974976,8409,1917,7060882,135116,2016-11-25 01:18:59
801854953262350336,1915,262,7060882,135116,2016-11-24 18:28:13
801538201127157760,8922,2311,7060882,135116,2016-11-23 21:29:33
801285448605831168,6603,933,7060882,135116,2016-11-23 04:45:12
801167903437357056,26703,6696,7060882,135116,2016-11-22 20:58:07
801127390143516673,0,4470,7060882,135116,2016-11-22 18:17:08
801115127852503040,8792,2345,7060882,135116,2016-11-22 17:28:25
800859414831898624,751,108,7060882,135116,2016-11-22 00:32:18
800855607700029440,0,1830,7060882,135116,2016-11-22 00:17:10
800751577355128832,11429,3113,7060882,135116,2016-11-21 17:23:47
800513324630806528,14317,3382,7060882,135116,2016-11-21 01:37:04
800459316964663297,10290,2412,7060882,135116,2016-11-20 22:02:27
800443802682937345,0,4859,7060882,135116,2016-11-20 21:00:48
800388270626521089,12134,3147,7060882,135116,2016-11-20 17:20:08
800188575492947969,0,4428,7060882,135116,2016-11-20 04:06:37
800141422401830912,16671,2876,7060882,135116,2016-11-20 00:59:15
800018252395122689,30935,14802,7060882,135116,2016-11-19 16:49:49
799774291445383169,0,5269,7060882,135116,2016-11-19 00:40:24
799757965289017345,9156,2429,7060881,135116,2016-11-18 23:35:32
799422933579902976,8762,2144,7060881,135116,2016-11-18 01:24:14
799308762079035393,0,6227,7060881,135116,2016-11-17 17:50:33
799297110730567681,10804,3121,7060881,135116,2016-11-17 17:04:16
799063482566066176,8813,2762,7060881,135116,2016-11-17 01:35:54
798933969379225600,14347,5035,7060881,135116,2016-11-16 17:01:16
798925684722855936,8092,1612,7060881,135116,2016-11-16 16:28:21
798705661114773508,0,7442,7060881,135116,2016-11-16 01:54:03
798701998996647937,0,8780,7060881,135116,2016-11-16 01:39:30
798697898615730177,0,7305,7060881,135116,2016-11-16 01:23:12
798694562394996736,0,5582,7060881,135116,2016-11-16 01:09:57
798686750113755136,0,2610,7060881,135116,2016-11-16 00:38:54
798682547630837760,0,5319,7060881,135116,2016-11-16 00:22:12
798673117451325440,0,6240,7060881,135116,2016-11-15 23:44:44
798665375516884993,0,4366,7060881,135116,2016-11-15 23:13:58
798644042770751489,0,2077,7060881,135116,2016-11-15 21:49:12
798628517273620480,0,2208,7060881,135116,2016-11-15 20:47:30
798585098161549313,0,6423,7060881,135116,2016-11-15 17:54:59
798576900688019456,0,6623,7060881,135116,2016-11-15 17:22:24
798340744599797760,0,3780,7060881,135116,2016-11-15 01:44:00
798209839306514432,11303,2862,7060881,135116,2016-11-14 17:03:50
797971864723324932,12703,3526,7060881,135116,2016-11-14 01:18:12
797545162159308800,15817,5448,7060881,135116,2016-11-12 21:02:38
797236660651966464,21798,7444,7060880,135116,2016-11-12 00:36:46
797165961484890113,250,31,7060880,135116,2016-11-11 19:55:50
796904159865868288,0,10022,7060880,135116,2016-11-11 02:35:32
796865951799083009,8358,2134,7060880,135116,2016-11-11 00:03:42
796759840936919040,12934,3435,7060880,135116,2016-11-10 17:02:03
796563435802726400,0,8227,7060880,135116,2016-11-10 04:01:37
796484825502875648,8263,1978,7060880,135116,2016-11-09 22:49:15
796387464403357696,12008,4677,7060880,135116,2016-11-09 16:22:22
796177847564038144,0,16093,7060880,135116,2016-11-09 02:29:25
796149749086875649,35296,16093,7060880,135116,2016-11-09 00:37:46
796125600683540480,5392,2007,7060880,135116,2016-11-08 23:01:49
796116448414461957,9908,2722,7060880,135116,2016-11-08 22:25:27
796080075804475393,9214,2596,7060880,135116,2016-11-08 20:00:55
796031486298386433,11774,4150,7060880,135116,2016-11-08 16:47:50
795464331001561088,54338,26783,7060880,135116,2016-11-07 03:14:10
795400264262053889,11017,3224,7060880,135116,2016-11-06 22:59:35
795076730285391872,17692,6093,7060880,135116,2016-11-06 01:33:58
794983741416415232,0,3797,7060880,135116,2016-11-05 19:24:28
794926597468000259,11208,2602,7060880,135116,2016-11-05 15:37:24
794355576146903043,0,11564,7060880,135116,2016-11-04 01:48:22
794332329137291264,10422,2971,7060880,135116,2016-11-04 00:15:59
794205286408003585,10036,3728,7060880,135116,2016-11-03 15:51:10
793962221541933056,18368,5501,7060880,135116,2016-11-02 23:45:19
793845145112371200,10040,2106,7060880,135116,2016-11-02 16:00:06
793614319594401792,0,3518,7060880,135116,2016-11-02 00:42:53
793601777308463104,8693,1838,7060880,135116,2016-11-01 23:53:02
793500921481273345,11663,2680,7060880,135116,2016-11-01 17:12:16
793286476301799424,26855,10338,7060880,135116,2016-11-01 03:00:09
793271401113350145,9419,2652,7060880,135116,2016-11-01 02:00:14
793256262322548741,21775,9355,7060880,135116,2016-11-01 01:00:05
793241302385262592,11486,3694,7060880,135116,2016-11-01 00:00:38
793226087023144960,10725,3214,7060880,135116,2016-10-31 23:00:11
793210959003287553,9741,3164,7060880,135116,2016-10-31 22:00:04
793195938047070209,16654,6317,7060880,135116,2016-10-31 21:00:23
793180763617361921,7543,2233,7060880,135116,2016-10-31 20:00:05
793165685325201412,10247,3123,7060880,135116,2016-10-31 19:00:10
793150605191548928,6732,1921,7060880,135116,2016-10-31 18:00:14
793135492858580992,7035,2789,7060880,135116,2016-10-31 17:00:11
793120401413079041,13839,4383,7060880,135116,2016-10-31 16:00:13
792913359805018113,15649,4513,7060880,135116,2016-10-31 02:17:31
792883833364439040,12337,4794,7060880,135116,2016-10-31 00:20:11
792773781206999040,8012,1884,7060880,135116,2016-10-30 17:02:53
792394556390137856,14719,4817,7060880,135116,2016-10-29 15:55:58
792050063153438720,7829,2019,7060880,135116,2016-10-28 17:07:05
791821351946420224,0,23616,7060880,135116,2016-10-28 01:58:16
791784077045166082,0,10866,7060880,135116,2016-10-27 23:30:09
791780927877898241,0,4265,7060880,135116,2016-10-27 23:17:38
791774931465953280,49188,24972,7060880,135116,2016-10-27 22:53:48
791672322847637504,12815,3518,7060880,135116,2016-10-27 16:06:04
791406955684368384,14323,4619,7060880,135116,2016-10-26 22:31:36
791312159183634433,9574,2853,7060880,135116,2016-10-26 16:14:55
791026214425268224,0,4634,7060880,135116,2016-10-25 21:18:40
790987426131050500,10792,2399,7060880,135116,2016-10-25 18:44:32
790946055508652032,18098,5281,7060880,135116,2016-10-25 16:00:09
790723298204217344,0,2606,7060880,135116,2016-10-25 01:14:59
790698755171364864,8937,2139,7060880,135116,2016-10-24 23:37:28
790581949425475584,22555,8050,7060880,135116,2016-10-24 15:53:19
790337589677002753,8529,2099,7060880,135116,2016-10-23 23:42:19
790277117346975746,13690,3610,7060880,135116,2016-10-23 19:42:02
790227638568808452,0,4022,7060880,135116,2016-10-23 16:25:25
789986466051088384,10095,2606,7060880,135116,2016-10-23 00:27:05
789960241177853952,0,4672,7060880,135116,2016-10-22 22:42:52
789903600034189313,11349,4646,7060880,135116,2016-10-22 18:57:48
789628658055020548,8206,1994,7060880,135116,2016-10-22 00:45:17
789599242079838210,7388,2175,7060880,135116,2016-10-21 22:48:24
789530877013393408,12826,3797,7060880,135116,2016-10-21 18:16:44
789314372632018944,9382,2587,7060880,135116,2016-10-21 03:56:25
789280767834746880,0,5570,7060880,135116,2016-10-21 01:42:53
789268448748703744,9940,2905,7060880,135116,2016-10-21 00:53:56
789137962068021249,10585,3131,7060880,135116,2016-10-20 16:15:26
788908386943430656,29852,13933,7060880,135116,2016-10-20 01:03:11
788765914992902144,29909,11564,7060880,135116,2016-10-19 15:37:03
788552643979468800,0,8116,7060880,135116,2016-10-19 01:29:35
788412144018661376,16991,5952,7060880,135116,2016-10-18 16:11:17
788178268662984705,7885,2381,7060880,135116,2016-10-18 00:41:57
788150585577050112,6704,1459,7060880,135116,2016-10-17 22:51:57
788070120937619456,0,3829,7060880,135116,2016-10-17 17:32:13
788039637453406209,6697,1488,7060880,135116,2016-10-17 15:31:05
787810552592695296,9458,3428,7060880,135116,2016-10-17 00:20:47
787717603741622272,11125,3119,7060880,135116,2016-10-16 18:11:26
787397959788929025,11809,3182,7060880,135116,2016-10-15 21:01:17
787322443945877504,8496,1958,7060880,135116,2016-10-15 16:01:13
787111942498508800,0,7522,7060880,135116,2016-10-15 02:04:45
786963064373534720,28946,8981,7060880,135116,2016-10-14 16:13:10
786729988674449408,0,2722,7060880,135116,2016-10-14 00:47:00
786709082849828864,19816,6823,7060880,135116,2016-10-13 23:23:56
786664955043049472,11623,2882,7060880,135116,2016-10-13 20:28:35
786595970293370880,10245,3479,7060880,135116,2016-10-13 15:54:28
786363235746385920,11883,3934,7060880,135116,2016-10-13 00:29:39
786286427768250368,8692,3215,7060880,135116,2016-10-12 19:24:27
786233965241827333,16695,5363,7060880,135116,2016-10-12 15:55:59
786051337297522688,1564,173,7060880,135116,2016-10-12 03:50:17
786036967502913536,0,7920,7060880,135116,2016-10-12 02:53:11
785927819176054784,12377,3537,7060880,135116,2016-10-11 19:39:28
785872687017132033,7276,2047,7060880,135116,2016-10-11 16:00:24
785639753186217984,8511,2481,7060880,135116,2016-10-11 00:34:48
785533386513321988,9924,2255,7060880,135116,2016-10-10 17:32:08
785515384317313025,6642,1419,7060880,135116,2016-10-10 16:20:36
785264754247995392,7905,1841,7060905,135116,2016-10-09 23:44:41
785170936622350336,13171,5455,7060905,135116,2016-10-09 17:31:53
784826020293709826,11042,3610,7060905,135116,2016-10-08 18:41:19
784517518371221505,9768,2847,7060905,135116,2016-10-07 22:15:26
784431430411685888,6193,1437,7060905,135116,2016-10-07 16:33:21
784183165795655680,21898,9048,7060905,135116,2016-10-07 00:06:50
784057939640352768,32550,12512,7060905,135116,2016-10-06 15:49:14
783839966405230592,32733,12125,7060905,135116,2016-10-06 01:23:05
783821107061198850,8009,2206,7060905,135116,2016-10-06 00:08:09
783695101801398276,11355,3606,7060905,135116,2016-10-05 15:47:27
783466772167098368,9203,2528,7060375,135115,2016-10-05 00:40:09
783391753726550016,18370,6176,7060905,135116,2016-10-04 19:42:03
783347506784731136,0,6298,7060905,135116,2016-10-04 16:46:14
783334639985389568,31805,13139,7060905,135116,2016-10-04 15:55:06
783085703974514689,8843,2481,7060905,135116,2016-10-03 23:25:55
782969140009107456,26251,8240,7060905,135116,2016-10-03 15:42:44
782747134529531904,8112,1560,7060905,135116,2016-10-03 01:00:34
782722598790725632,18764,6034,7060905,135116,2016-10-02 23:23:04
782598640137187329,8465,2103,7060905,135116,2016-10-02 15:10:30
782305867769217024,18120,6232,7060905,135116,2016-10-01 19:47:08
782021823840026624,0,6988,7060905,135116,2016-10-01 00:58:26
781955203444699136,12064,3764,7060905,135116,2016-09-30 20:33:43
781661882474196992,11360,3031,7060905,135116,2016-09-30 01:08:10
781655249211752448,4353,1252,7060905,135116,2016-09-30 00:41:48
781524693396357120,22555,6197,7060905,135116,2016-09-29 16:03:01
781308096455073793,7756,2850,7060905,135116,2016-09-29 01:42:20
781251288990355457,9169,2350,7060905,135116,2016-09-28 21:56:36
781163403222056960,10617,3048,7060905,135116,2016-09-28 16:07:23
780931614150983680,23512,8227,7060905,135116,2016-09-28 00:46:20
780858289093574656,7814,2232,7060905,135116,2016-09-27 19:54:58
780800785462489090,5992,1453,7060905,135116,2016-09-27 16:06:28
780601303617732608,13137,3724,7060905,135116,2016-09-27 02:53:48
780543529827336192,6838,1942,7060905,135116,2016-09-26 23:04:13
780496263422808064,0,4156,7060905,135116,2016-09-26 19:56:24
780476555013349377,0,131,7060905,135116,2016-09-26 18:38:05
780459368902959104,5737,1188,7060905,135116,2016-09-26 17:29:48
780192070812196864,9461,2508,7060905,135116,2016-09-25 23:47:39
780092040432480260,0,2575,7060905,135116,2016-09-25 17:10:10
780074436359819264,13316,5586,7060905,135116,2016-09-25 16:00:13
779834332596887552,20665,7920,7060905,135116,2016-09-25 00:06:08
779377524342161408,9588,3481,7060905,135116,2016-09-23 17:50:56
779124354206535695,0,20562,7060905,135116,2016-09-23 01:04:56
779123168116150273,12822,4075,7060905,135116,2016-09-23 01:00:13
779056095788752897,16071,5061,7060905,135116,2016-09-22 20:33:42
778990705243029504,21760,8149,7060905,135116,2016-09-22 16:13:51
778774459159379968,0,11136,7060905,135116,2016-09-22 01:54:34
778764940568104960,932,409,7060905,135116,2016-09-22 01:16:45
778748913645780993,7490,1492,7060905,135116,2016-09-22 00:13:04
778650543019483137,6272,1672,7060905,135116,2016-09-21 17:42:10
778624900596654080,5047,1130,7060905,135116,2016-09-21 16:00:17
778408200802557953,14796,4862,7060905,135116,2016-09-21 01:39:11
778396591732486144,0,13684,7060905,135116,2016-09-21 00:53:04
778383385161035776,6343,1226,7060905,135116,2016-09-21 00:00:35
778286810187399168,11259,3697,7060905,135116,2016-09-20 17:36:50
778039087836069888,9192,2953,7060905,135116,2016-09-20 01:12:28
778027034220126208,7126,1814,7060905,135116,2016-09-20 00:24:34
777953400541634568,0,3934,7060905,135116,2016-09-19 19:31:59
777885040357281792,6896,1835,7060905,135116,2016-09-19 15:00:20
777684233540206592,12180,3288,7060905,135116,2016-09-19 01:42:24
777641927919427584,0,4760,7060905,135116,2016-09-18 22:54:18
777621514455814149,9509,2787,7060905,135116,2016-09-18 21:33:11
777189768882946048,15522,4826,7060905,135116,2016-09-17 16:57:35
776819012571455488,0,15314,7060905,135116,2016-09-16 16:24:19
776813020089548800,5295,1348,7060905,135116,2016-09-16 16:00:31
776477788987613185,9617,3132,7060905,135116,2016-09-15 17:48:25
776249906839351296,0,10237,7060905,135116,2016-09-15 02:42:54
776218204058357768,32531,17812,7060905,135116,2016-09-15 00:36:55
776201521193218049,10403,2812,7060905,135116,2016-09-14 23:30:38
776113305656188928,12737,4859,7060905,135116,2016-09-14 17:40:06
776088319444877312,1989,169,7060905,135116,2016-09-14 16:00:49
775898661951791106,0,17263,7060905,135116,2016-09-14 03:27:11
775842724423557120,12705,2995,7060905,135116,2016-09-13 23:44:54
775733305207554048,15009,4470,7060905,135116,2016-09-13 16:30:07
775729183532220416,14009,5107,7060905,135116,2016-09-13 16:13:44
775364825476165632,8059,3330,7060905,135116,2016-09-12 16:05:54
775350846108426240,11011,4374,7060905,135116,2016-09-12 15:10:21
775085132600442880,16842,5269,7060906,135116,2016-09-11 21:34:30
774757898236878852,9236,1969,7060906,135116,2016-09-10 23:54:11
774639387460112384,7273,1943,7060906,135116,2016-09-10 16:03:16
774314403806253056,23580,6227,7060906,135116,2016-09-09 18:31:54
773985732834758656,11639,4332,7060906,135116,2016-09-08 20:45:53
773922284943896577,6922,1925,7060906,135116,2016-09-08 16:33:46
773704687002451968,7139,1826,7060906,135116,2016-09-08 02:09:06
773670353721753600,5761,1444,7060906,135116,2016-09-07 23:52:41
773547596996571136,23881,6865,7060906,135116,2016-09-07 15:44:53
773336787167145985,0,5680,7060906,135116,2016-09-07 01:47:12
773308824254029826,25153,8314,7060906,135116,2016-09-06 23:56:05
773247561583001600,10167,3570,7060906,135116,2016-09-06 19:52:39
773191612633579521,10806,4576,7060906,135116,2016-09-06 16:10:20
772877495989305348,9300,4321,7060906,135116,2016-09-05 19:22:09
772826264096874500,8642,2588,7060906,135116,2016-09-05 15:58:34
772615324260794368,0,3750,7060906,135116,2016-09-05 02:00:22
772581559778025472,7004,1886,7060906,135116,2016-09-04 23:46:12
772193107915964416,6499,1543,7060906,135116,2016-09-03 22:02:38
772152991789019136,4083,1250,7060906,135116,2016-09-03 19:23:13
772117678702071809,4051,814,7060906,135116,2016-09-03 17:02:54
772114945936949249,2932,524,7060906,135116,2016-09-03 16:52:02
772102971039580160,4335,1027,7060906,135116,2016-09-03 16:04:27
771908950375665664,7105,2109,7060906,135116,2016-09-03 03:13:29
771770456517009408,12997,3780,7060906,135116,2016-09-02 18:03:10
771500966810099713,8937,2907,7060906,135116,2016-09-02 00:12:18
771380798096281600,11397,5680,7060906,135116,2016-09-01 16:14:48
771171053431250945,0,8404,7060906,135116,2016-09-01 02:21:21
771136648247640064,9949,3249,7060906,135116,2016-09-01 00:04:38
771102124360998913,6725,1596,7060906,135116,2016-08-31 21:47:27
771014301343748096,7439,1837,7060906,135116,2016-08-31 15:58:28
771004394259247104,0,245,7060906,135116,2016-08-31 15:19:06
770787852854652928,5367,1362,7060906,135116,2016-08-31 00:58:39
770772759874076672,5614,1569,7060906,135116,2016-08-30 23:58:40
770743923962707968,0,50640,7060906,135116,2016-08-30 22:04:05
770655142660169732,7926,1937,7060906,135116,2016-08-30 16:11:18
770414278348247044,6796,2288,7060906,135116,2016-08-30 00:14:12
770293558247038976,6747,1657,7060906,135116,2016-08-29 16:14:30
770093767776997377,0,3376,7060907,135116,2016-08-29 03:00:36
770069151037685760,8184,2560,7060907,135116,2016-08-29 01:22:47
769940425801170949,34024,10727,7060907,135116,2016-08-28 16:51:16
769695466921623552,6911,1851,7060907,135116,2016-08-28 00:37:54
769335591808995329,0,8529,7060907,135116,2016-08-27 00:47:53
769212283578875904,5834,1908,7060907,135116,2016-08-26 16:37:54
768970937022709760,15591,7266,7060907,135116,2016-08-26 00:38:52
768909767477751808,0,3009,7060907,135116,2016-08-25 20:35:48
768855141948723200,4541,992,7060907,135116,2016-08-25 16:58:45
768609597686943744,4451,1342,7060907,135116,2016-08-25 00:43:02
768596291618299904,5432,1414,7060907,135116,2016-08-24 23:50:10
768554158521745409,0,6470,7060907,135116,2016-08-24 21:02:45
768473857036525572,14708,3809,7060907,135116,2016-08-24 15:43:39
768193404517830656,11796,3934,7060907,135116,2016-08-23 21:09:14
767884188863397888,5132,1562,7060907,135116,2016-08-23 00:40:31
767754930266464257,17323,5992,7060907,135116,2016-08-22 16:06:54
767500508068192258,8078,2589,7060907,135116,2016-08-21 23:15:55
767191397493538821,13270,4244,7060907,135116,2016-08-21 02:47:37
767122157629476866,10915,3168,7060907,135116,2016-08-20 22:12:29
766864461642756096,0,6285,7060907,135116,2016-08-20 05:08:29
766793450729734144,5485,1511,7060907,135116,2016-08-20 00:26:19
766714921925144576,2804,427,7060907,135116,2016-08-19 19:14:16
766693177336135680,4358,875,7060907,135116,2016-08-19 17:47:52
766423258543644672,6504,1762,7060907,135116,2016-08-18 23:55:18
766313316352462849,7320,2091,7060907,135116,2016-08-18 16:38:26
766078092750233600,0,2875,7060907,135116,2016-08-18 01:03:45
766069199026450432,4623,968,7060907,135116,2016-08-18 00:28:24
766008592277377025,4034,549,7060907,135116,2016-08-17 20:27:34
765719909049503744,7811,2390,7060907,135116,2016-08-17 01:20:27
765669560888528897,5602,1354,7060907,135116,2016-08-16 22:00:23
765395769549590528,28453,3762,7060907,135116,2016-08-16 03:52:26
765371061932261376,7639,2384,7060907,135116,2016-08-16 02:14:15
765222098633691136,12546,3750,7060907,135116,2016-08-15 16:22:20
764857477905154048,6924,1958,7060907,135116,2016-08-14 16:13:27
764259802650378240,6537,1690,7060907,135116,2016-08-13 00:38:30
763956972077010945,795,59,7060907,135116,2016-08-12 04:35:10
763837565564780549,13633,4634,7060907,135116,2016-08-11 20:40:41
763183847194451968,5843,1644,7060907,135116,2016-08-10 01:23:03
763167063695355904,0,3355,7060907,135116,2016-08-10 00:16:21
763103485927849985,7939,2519,7060907,135116,2016-08-09 20:03:43
762699858130116608,13161,4022,7060907,135116,2016-08-08 17:19:51
